crash_id,crash_datetime,crash_date,latitude,longitude,n_crash_reports,contains_fatality_words,contains_pedestrian_words,contains_matatu_words,contains_motorcycle_words,hour,month,year,day_of_week,severity,road_user_type
1208,2017-07-17 20:00:00,2017-07-17,0.31954,34.57249,1,0,0,0,0,20,7,2017,Monday,Non-Fatal,Other
1209,2017-07-17 20:13:00,2017-07-17,-1.172072333,36.94727033,1,0,0,0,0,20,7,2017,Monday,Non-Fatal,Other
1210,2017-07-17 20:36:00,2017-07-17,-1.2341507,36.8729868,1,0,0,0,0,20,7,2017,Monday,Non-Fatal,Other
1211,2017-07-17 21:30:00,2017-07-17,-1.26879,36.824013,1,0,0,0,0,21,7,2017,Monday,Non-Fatal,Other
1212,2017-07-19 06:13:00,2017-07-19,-1.266714,36.834694,1,0,0,0,0,6,7,2017,Wednesday,Non-Fatal,Other
1213,2017-07-19 18:47:00,2017-07-19,-1.260772,36.842033,1,0,0,0,0,18,7,2017,Wednesday,Non-Fatal,Other
1214,2017-07-19 18:59:00,2017-07-19,-1.23071185,36.80370165,1,0,0,0,0,18,7,2017,Wednesday,Non-Fatal,Other
1215,2017-07-20 06:05:00,2017-07-20,-1.260951,36.716548,1,0,0,0,0,6,7,2017,Thursday,Non-Fatal,Other
1216,2017-07-20 06:09:00,2017-07-20,-1.264492,36.738768,1,0,0,0,0,6,7,2017,Thursday,Non-Fatal,Other
1217,2017-07-20 15:01:00,2017-07-20,-1.264153,36.748832,1,0,0,0,0,15,7,2017,Thursday,Non-Fatal,Other
1218,2017-07-20 16:40:00,2017-07-20,-1.2381,36.843986,1,0,0,0,0,16,7,2017,Thursday,Non-Fatal,Other
1219,2017-07-20 19:33:00,2017-07-20,-1.256155,36.855219,1,0,0,0,0,19,7,2017,Thursday,Non-Fatal,Other
1220,2017-07-21 09:58:00,2017-07-21,-1.252933,36.859054,1,0,0,0,0,9,7,2017,Friday,Non-Fatal,Other
1221,2017-07-21 19:08:00,2017-07-21,-1.364553,36.911256,1,0,0,0,0,19,7,2017,Friday,Non-Fatal,Other
1222,2017-07-21 21:02:00,2017-07-21,-1.319396,36.838183,1,1,0,0,0,21,7,2017,Friday,Fatal,Other
1223,2017-07-21 22:57:00,2017-07-21,-1.23099,36.87776,1,0,0,0,0,22,7,2017,Friday,Non-Fatal,Other
1224,2017-07-22 08:20:00,2017-07-22,-1.249218,36.862657,1,0,0,0,0,8,7,2017,Saturday,Non-Fatal,Other
1225,2017-07-22 10:53:00,2017-07-22,-1.314107,36.830949,1,0,0,0,0,10,7,2017,Saturday,Non-Fatal,Other
1226,2017-07-22 18:02:00,2017-07-22,-1.297072,36.875667,1,0,0,0,0,18,7,2017,Saturday,Non-Fatal,Other
1227,2017-07-22 18:11:00,2017-07-22,-1.319292,36.837924,1,0,0,0,0,18,7,2017,Saturday,Non-Fatal,Other
1228,2017-07-22 18:23:00,2017-07-22,-1.329883,36.870701,1,0,0,0,0,18,7,2017,Saturday,Non-Fatal,Other
1229,2017-07-23 06:37:00,2017-07-23,-1.262121,36.726285,1,0,0,0,0,6,7,2017,Sunday,Non-Fatal,Other
1230,2017-07-23 14:11:00,2017-07-23,-1.26932,36.75024,1,0,0,0,0,14,7,2017,Sunday,Non-Fatal,Other
1231,2017-07-23 20:32:00,2017-07-23,-1.212543,36.902526,1,0,0,0,0,20,7,2017,Sunday,Non-Fatal,Other
1232,2017-07-24 02:10:00,2017-07-24,-1.319292,36.837924,1,0,0,0,0,2,7,2017,Monday,Non-Fatal,Other
1233,2017-07-24 05:28:00,2017-07-24,-1.203623,36.772108,1,0,0,0,0,5,7,2017,Monday,Non-Fatal,Other
1234,2017-07-24 06:27:00,2017-07-24,-1.264054,36.753914,1,0,0,0,0,6,7,2017,Monday,Non-Fatal,Other
1235,2017-07-24 06:30:00,2017-07-24,-1.2341507,36.8729868,1,0,0,0,0,6,7,2017,Monday,Non-Fatal,Other
1236,2017-07-24 07:26:00,2017-07-24,-1.205178,36.915715,1,0,0,0,0,7,7,2017,Monday,Non-Fatal,Other
1237,2017-07-24 08:27:00,2017-07-24,-1.261628,36.725739,1,0,0,0,0,8,7,2017,Monday,Non-Fatal,Other
1238,2017-07-24 17:16:00,2017-07-24,-1.105318,37.017312,1,0,0,0,0,17,7,2017,Monday,Non-Fatal,Other
1239,2017-07-24 19:32:00,2017-07-24,-1.269696,36.817389,1,0,0,0,0,19,7,2017,Monday,Non-Fatal,Other
1240,2017-07-25 08:50:00,2017-07-25,-1.225204,36.838646,1,0,0,1,0,8,7,2017,Tuesday,Non-Fatal,Matatu
1241,2017-07-25 19:44:00,2017-07-25,-1.393383,36.939303,1,0,0,0,0,19,7,2017,Tuesday,Non-Fatal,Other
1242,2017-07-26 08:50:00,2017-07-26,-1.299666,36.765329,1,0,0,0,0,8,7,2017,Wednesday,Non-Fatal,Other
1243,2017-07-26 16:30:00,2017-07-26,-1.299037,36.776838,1,0,0,0,0,16,7,2017,Wednesday,Non-Fatal,Other
1244,2017-07-27 06:48:00,2017-07-27,-1.292978525,36.79147788,1,0,0,0,0,6,7,2017,Thursday,Non-Fatal,Other
1245,2017-07-27 12:29:00,2017-07-27,-1.2520115,36.859948,1,1,0,0,0,12,7,2017,Thursday,Fatal,Other
1246,2017-07-27 16:23:00,2017-07-27,-1.129644,36.98806,1,0,0,0,0,16,7,2017,Thursday,Non-Fatal,Other
1247,2017-07-27 17:21:00,2017-07-27,-1.271799,36.808369,1,0,0,0,0,17,7,2017,Thursday,Non-Fatal,Other
1248,2017-07-27 19:31:00,2017-07-27,-1.508392,37.095374,1,0,0,0,0,19,7,2017,Thursday,Non-Fatal,Other
1249,2017-07-28 07:26:00,2017-07-28,-1.263037,36.863931,1,0,0,0,0,7,7,2017,Friday,Non-Fatal,Other
1250,2017-07-28 07:28:00,2017-07-28,-1.3218,36.707906,1,0,0,0,0,7,7,2017,Friday,Non-Fatal,Other
1251,2017-07-28 07:47:00,2017-07-28,-1.299046,36.776833,1,0,0,0,0,7,7,2017,Friday,Non-Fatal,Other
1252,2017-07-28 07:47:00,2017-07-28,-1.233238,36.669375,1,0,0,0,0,7,7,2017,Friday,Non-Fatal,Other
1253,2017-07-28 08:05:00,2017-07-28,-1.227806,36.66455,1,0,0,0,0,8,7,2017,Friday,Non-Fatal,Other
1254,2017-07-28 08:24:00,2017-07-28,-1.211206,36.906606,1,0,0,0,0,8,7,2017,Friday,Non-Fatal,Other
1255,2017-07-29 04:18:00,2017-07-29,-1.239072,36.870218,1,0,0,0,0,4,7,2017,Saturday,Non-Fatal,Other
1256,2017-07-29 07:57:00,2017-07-29,-1.393383,36.939303,1,0,0,0,0,7,7,2017,Saturday,Non-Fatal,Other
1257,2017-07-29 10:39:00,2017-07-29,-1.260772,36.842033,1,1,0,0,1,10,7,2017,Saturday,Fatal,Motorcycle
1258,2017-07-29 11:49:00,2017-07-29,-1.2520115,36.859948,1,1,0,0,0,11,7,2017,Saturday,Fatal,Other
1259,2017-07-29 12:13:00,2017-07-29,-1.298009,36.802431,1,0,0,0,0,12,7,2017,Saturday,Non-Fatal,Other
1260,2017-07-29 20:23:00,2017-07-29,-1.291926,36.841084,1,0,0,1,0,20,7,2017,Saturday,Non-Fatal,Matatu
1261,2017-07-30 09:46:00,2017-07-30,-1.219791,36.891226,1,0,0,0,0,9,7,2017,Sunday,Non-Fatal,Other
1262,2017-07-30 10:40:00,2017-07-30,-1.264153,36.748832,1,0,0,0,0,10,7,2017,Sunday,Non-Fatal,Other
1263,2017-07-30 19:19:00,2017-07-30,-1.325571,36.794551,1,0,0,0,0,19,7,2017,Sunday,Non-Fatal,Other
1264,2017-07-31 06:37:00,2017-07-31,-1.268631,36.812207,1,0,0,1,0,6,7,2017,Monday,Non-Fatal,Matatu
1265,2017-07-31 09:50:00,2017-07-31,-1.278772,36.850245,1,0,0,0,0,9,7,2017,Monday,Non-Fatal,Other
1266,2017-07-31 10:11:00,2017-07-31,-1.238775,36.870358,1,0,0,0,0,10,7,2017,Monday,Non-Fatal,Other
1267,2017-07-31 20:14:00,2017-07-31,-1.218893,36.892208,1,0,0,0,0,20,7,2017,Monday,Non-Fatal,Other
1268,2017-07-31 21:02:00,2017-07-31,-1.325542,36.84841,1,0,0,0,0,21,7,2017,Monday,Non-Fatal,Other
1269,2017-08-01 07:48:00,2017-08-01,-1.364553,36.911256,1,0,0,0,0,7,8,2017,Tuesday,Non-Fatal,Other
1270,2017-08-01 09:15:00,2017-08-01,-1.299871,36.76633,1,0,0,0,0,9,8,2017,Tuesday,Non-Fatal,Other
1271,2017-08-01 16:07:00,2017-08-01,-1.393383,36.939303,1,0,0,0,0,16,8,2017,Tuesday,Non-Fatal,Other
1272,2017-08-01 17:36:00,2017-08-01,-1.098771,37.024285,1,0,0,0,0,17,8,2017,Tuesday,Non-Fatal,Other
1273,2017-08-01 17:45:00,2017-08-01,-1.266714,36.834694,1,0,0,0,0,17,8,2017,Tuesday,Non-Fatal,Other
1274,2017-08-01 18:27:00,2017-08-01,-1.265423,36.819903,1,1,0,0,0,18,8,2017,Tuesday,Fatal,Other
1275,2017-08-01 22:25:00,2017-08-01,-1.27281,36.897437,1,0,0,0,0,22,8,2017,Tuesday,Non-Fatal,Other
1276,2017-08-02 04:59:00,2017-08-02,-1.211206,36.906606,1,0,0,0,0,4,8,2017,Wednesday,Non-Fatal,Other
1277,2017-08-02 06:41:00,2017-08-02,-1.318966,36.789283,1,0,0,0,0,6,8,2017,Wednesday,Non-Fatal,Other
1278,2017-08-02 08:01:00,2017-08-02,-1.264298,36.734214,1,0,0,0,0,8,8,2017,Wednesday,Non-Fatal,Other
1279,2017-08-02 11:27:00,2017-08-02,-1.3218,36.707906,1,0,0,0,0,11,8,2017,Wednesday,Non-Fatal,Other
1280,2017-08-02 12:14:00,2017-08-02,-1.226239,36.884136,1,0,0,0,0,12,8,2017,Wednesday,Non-Fatal,Other
1281,2017-08-02 17:17:00,2017-08-02,-1.108992,36.642781,1,0,0,0,0,17,8,2017,Wednesday,Non-Fatal,Other
1282,2017-08-04 06:20:00,2017-08-04,-1.260772,36.842033,1,0,0,0,0,6,8,2017,Friday,Non-Fatal,Other
1283,2017-08-04 07:32:00,2017-08-04,-1.3309909,36.8595949,1,0,0,0,0,7,8,2017,Friday,Non-Fatal,Other
1284,2017-08-04 07:46:00,2017-08-04,-1.284307,36.816255,1,0,0,0,0,7,8,2017,Friday,Non-Fatal,Other
1285,2017-08-04 08:00:00,2017-08-04,-1.137155,36.970552,1,1,0,0,0,8,8,2017,Friday,Fatal,Other
1286,2017-08-04 08:48:00,2017-08-04,-1.149233,36.962258,1,0,0,0,0,8,8,2017,Friday,Non-Fatal,Other
1287,2017-08-04 08:53:00,2017-08-04,-1.292341,36.842965,1,0,1,1,0,8,8,2017,Friday,Non-Fatal,Pedestrian
1288,2017-08-04 15:36:00,2017-08-04,-1.227806,36.66455,1,0,0,0,0,15,8,2017,Friday,Non-Fatal,Other
1289,2017-08-04 17:05:00,2017-08-04,-1.316627,36.92001,1,1,0,0,0,17,8,2017,Friday,Fatal,Other
1290,2017-08-04 18:44:00,2017-08-04,-1.296282,36.881906,1,0,0,0,0,18,8,2017,Friday,Non-Fatal,Other
1291,2017-08-04 20:01:00,2017-08-04,-1.218893,36.892208,1,0,0,0,0,20,8,2017,Friday,Non-Fatal,Other
1292,2017-08-04 20:06:00,2017-08-04,-1.260327,36.718453,1,0,0,1,0,20,8,2017,Friday,Non-Fatal,Matatu
1293,2017-08-04 20:41:00,2017-08-04,-1.325853,36.848697,1,0,0,0,0,20,8,2017,Friday,Non-Fatal,Other
1294,2017-08-04 23:08:00,2017-08-04,-1.260811,36.794594,1,0,0,0,0,23,8,2017,Friday,Non-Fatal,Other
1295,2017-08-05 07:00:00,2017-08-05,-1.188995,36.930823,1,0,0,0,0,7,8,2017,Saturday,Non-Fatal,Other
1296,2017-08-05 09:12:00,2017-08-05,-1.311331,36.820703,1,0,0,0,0,9,8,2017,Saturday,Non-Fatal,Other
1297,2017-08-05 23:22:00,2017-08-05,-1.33117,36.888818,1,0,0,0,0,23,8,2017,Saturday,Non-Fatal,Other
1298,2017-08-06 21:00:00,2017-08-06,-1.260327,36.718453,1,0,0,0,0,21,8,2017,Sunday,Non-Fatal,Other
1299,2017-08-06 22:31:00,2017-08-06,-1.281916,36.814476,1,0,0,0,0,22,8,2017,Sunday,Non-Fatal,Other
1300,2017-08-07 09:36:00,2017-08-07,-1.067871,36.699144,1,0,0,0,0,9,8,2017,Monday,Non-Fatal,Other
1301,2017-08-07 11:44:00,2017-08-07,-0.804893,36.532016,1,0,0,0,0,11,8,2017,Monday,Non-Fatal,Other
1302,2017-08-07 17:38:00,2017-08-07,-1.215346,36.85396,1,0,0,0,0,17,8,2017,Monday,Non-Fatal,Other
1303,2017-08-08 11:17:00,2017-08-08,-1.061075,37.238535,1,0,0,0,0,11,8,2017,Tuesday,Non-Fatal,Other
1304,2017-08-08 13:13:00,2017-08-08,-0.930223,37.169935,1,0,0,0,0,13,8,2017,Tuesday,Non-Fatal,Other
1305,2017-08-09 10:59:00,2017-08-09,-1.215966,36.841163,1,0,0,0,0,10,8,2017,Wednesday,Non-Fatal,Other
1306,2017-08-09 11:41:00,2017-08-09,-1.2986499,36.8025624,1,0,0,0,0,11,8,2017,Wednesday,Non-Fatal,Other
1307,2017-08-10 13:59:00,2017-08-10,-1.285867,36.818659,1,0,0,0,0,13,8,2017,Thursday,Non-Fatal,Other
1308,2017-08-10 17:51:00,2017-08-10,-1.307448,36.889762,1,0,0,0,0,17,8,2017,Thursday,Non-Fatal,Other
1309,2017-08-11 13:47:00,2017-08-11,-1.312662,36.815829,1,0,0,0,0,13,8,2017,Friday,Non-Fatal,Other
1310,2017-08-11 16:52:00,2017-08-11,-1.171108,36.972523,1,0,0,0,0,16,8,2017,Friday,Non-Fatal,Other
1311,2017-08-11 23:31:00,2017-08-11,-0.804893,36.532016,1,0,0,0,0,23,8,2017,Friday,Non-Fatal,Other
1312,2017-08-12 08:15:00,2017-08-12,-1.244991,36.86694635,1,0,0,1,0,8,8,2017,Saturday,Non-Fatal,Matatu
1313,2017-08-12 18:49:00,2017-08-12,-1.393383,36.939303,1,0,0,0,0,18,8,2017,Saturday,Non-Fatal,Other
1314,2017-08-13 19:48:00,2017-08-13,-0.940643,36.620634,1,0,0,0,0,19,8,2017,Sunday,Non-Fatal,Other
1315,2017-08-14 05:49:00,2017-08-14,-1.31031125,36.8915215,1,0,0,1,0,5,8,2017,Monday,Non-Fatal,Matatu
1316,2017-08-14 09:54:00,2017-08-14,-1.231202,36.877496,1,0,0,0,0,9,8,2017,Monday,Non-Fatal,Other
1317,2017-08-14 17:46:00,2017-08-14,-1.231202,36.877496,1,0,0,0,0,17,8,2017,Monday,Non-Fatal,Other
1318,2017-08-14 23:29:00,2017-08-14,-1.31569,36.814204,1,0,0,0,0,23,8,2017,Monday,Non-Fatal,Other
1319,2017-08-16 18:05:00,2017-08-16,-1.255847525,36.69535614,1,0,0,0,0,18,8,2017,Wednesday,Non-Fatal,Other
1320,2017-08-16 18:14:00,2017-08-16,-1.2496416,36.68444243,1,0,0,0,0,18,8,2017,Wednesday,Non-Fatal,Other
1321,2017-08-16 18:23:00,2017-08-16,-1.149233,36.962258,1,0,0,0,0,18,8,2017,Wednesday,Non-Fatal,Other
1322,2017-08-16 18:42:00,2017-08-16,-1.220927,36.890236,1,0,0,0,0,18,8,2017,Wednesday,Non-Fatal,Other
1323,2017-08-16 20:08:00,2017-08-16,-1.317658,36.776336,1,1,0,0,0,20,8,2017,Wednesday,Fatal,Other
1324,2017-08-16 20:25:00,2017-08-16,-1.319174,36.789482,1,1,1,0,0,20,8,2017,Wednesday,Fatal,Pedestrian
1325,2017-08-17 07:45:00,2017-08-17,-1.297734,36.886701,1,0,0,0,0,7,8,2017,Thursday,Non-Fatal,Other
1326,2017-08-17 08:37:00,2017-08-17,-1.250179253,36.78524739,1,0,0,1,0,8,8,2017,Thursday,Non-Fatal,Matatu
1327,2017-08-17 14:21:00,2017-08-17,-1.295174,36.821838,1,0,0,0,0,14,8,2017,Thursday,Non-Fatal,Other
1328,2017-08-17 17:33:00,2017-08-17,-1.1711,36.972391,1,0,0,0,0,17,8,2017,Thursday,Non-Fatal,Other
1329,2017-08-17 18:36:00,2017-08-17,-1.344414,36.902542,1,0,0,0,0,18,8,2017,Thursday,Non-Fatal,Other
1330,2017-08-17 20:11:00,2017-08-17,-1.260845,36.713369,1,0,0,0,0,20,8,2017,Thursday,Non-Fatal,Other
1331,2017-08-17 20:37:00,2017-08-17,-1.29594,36.886536,1,1,0,0,0,20,8,2017,Thursday,Fatal,Other
1332,2017-08-17 22:05:00,2017-08-17,-1.23536,36.872436,1,0,0,0,0,22,8,2017,Thursday,Non-Fatal,Other
1333,2017-08-18 01:31:00,2017-08-18,-1.216489,36.825045,1,0,0,0,0,1,8,2017,Friday,Non-Fatal,Other
1334,2017-08-18 07:58:00,2017-08-18,-1.29769,36.871121,1,0,0,1,0,7,8,2017,Friday,Non-Fatal,Matatu
1335,2017-08-18 08:24:00,2017-08-18,-1.264316,36.740057,1,0,0,0,0,8,8,2017,Friday,Non-Fatal,Other
1336,2017-08-18 11:29:00,2017-08-18,-1.287876,36.827602,1,0,0,0,0,11,8,2017,Friday,Non-Fatal,Other
1337,2017-08-18 14:37:00,2017-08-18,-1.255799,36.797584,1,0,0,0,0,14,8,2017,Friday,Non-Fatal,Other
1338,2017-08-19 00:53:00,2017-08-19,-1.319292,36.837924,1,0,0,0,0,0,8,2017,Saturday,Non-Fatal,Other
1339,2017-08-19 05:52:00,2017-08-19,-1.265182,36.835912,1,0,0,0,0,5,8,2017,Saturday,Non-Fatal,Other
1340,2017-08-19 06:25:00,2017-08-19,-1.30449,36.746054,1,0,0,0,1,6,8,2017,Saturday,Non-Fatal,Motorcycle
1341,2017-08-19 21:04:00,2017-08-19,-1.024067,37.066755,1,0,0,0,0,21,8,2017,Saturday,Non-Fatal,Other
1342,2017-08-20 06:45:00,2017-08-20,-1.29748,36.885739,1,0,0,0,0,6,8,2017,Sunday,Non-Fatal,Other
1343,2017-08-20 15:52:00,2017-08-20,-1.235411,36.872537,1,0,0,0,0,15,8,2017,Sunday,Non-Fatal,Other
1344,2017-08-20 21:58:00,2017-08-20,-1.323311714,36.89959526,1,0,0,1,0,21,8,2017,Sunday,Non-Fatal,Matatu
1345,2017-08-21 09:05:00,2017-08-21,-1.2128646,36.9032664,1,0,0,0,0,9,8,2017,Monday,Non-Fatal,Other
1346,2017-08-21 17:38:00,2017-08-21,-1.32316,36.844198,1,0,0,0,0,17,8,2017,Monday,Non-Fatal,Other
1347,2017-08-21 19:13:00,2017-08-21,-1.327561,36.852158,1,0,0,0,0,19,8,2017,Monday,Non-Fatal,Other
1348,2017-08-22 06:54:00,2017-08-22,-1.218893,36.892208,1,0,0,0,0,6,8,2017,Tuesday,Non-Fatal,Other
1349,2017-08-22 08:08:00,2017-08-22,-1.301897,36.816336,1,0,0,0,0,8,8,2017,Tuesday,Non-Fatal,Other
1350,2017-08-22 08:39:00,2017-08-22,-1.32856015,36.880783,1,0,0,0,0,8,8,2017,Tuesday,Non-Fatal,Other
1351,2017-08-22 09:28:00,2017-08-22,-1.260772,36.842033,1,0,0,0,0,9,8,2017,Tuesday,Non-Fatal,Other
1352,2017-08-22 09:29:00,2017-08-22,-1.249089,36.862775,1,0,0,0,0,9,8,2017,Tuesday,Non-Fatal,Other
1353,2017-08-22 14:48:00,2017-08-22,-1.374088,36.922352,1,0,0,0,0,14,8,2017,Tuesday,Non-Fatal,Other
1354,2017-08-22 18:05:00,2017-08-22,-1.218893,36.892208,1,1,0,0,0,18,8,2017,Tuesday,Fatal,Other
1355,2017-08-22 18:30:00,2017-08-22,-1.2994591,36.8248656,1,0,0,0,0,18,8,2017,Tuesday,Non-Fatal,Other
1356,2017-08-22 19:34:00,2017-08-22,-1.255847525,36.69535614,1,0,0,0,0,19,8,2017,Tuesday,Non-Fatal,Other
1357,2017-08-22 20:56:00,2017-08-22,-1.203997,36.916822,1,0,0,0,0,20,8,2017,Tuesday,Non-Fatal,Other
1358,2017-08-22 20:57:00,2017-08-22,-1.329883,36.870701,1,0,0,0,0,20,8,2017,Tuesday,Non-Fatal,Other
1359,2017-08-23 08:52:00,2017-08-23,-1.262399,36.878971,1,0,0,0,0,8,8,2017,Wednesday,Non-Fatal,Other
1360,2017-08-23 14:38:00,2017-08-23,-1.316951,36.833923,1,0,0,0,0,14,8,2017,Wednesday,Non-Fatal,Other
1361,2017-08-23 16:29:00,2017-08-23,-1.312452,36.816123,1,0,0,0,0,16,8,2017,Wednesday,Non-Fatal,Other
1362,2017-08-24 08:01:00,2017-08-24,-0.804893,36.532016,1,0,0,0,0,8,8,2017,Thursday,Non-Fatal,Other
1363,2017-08-24 20:29:00,2017-08-24,-1.260772,36.842033,1,0,0,0,0,20,8,2017,Thursday,Non-Fatal,Other
1364,2017-08-25 00:11:00,2017-08-25,-1.329883,36.870701,1,0,0,0,0,0,8,2017,Friday,Non-Fatal,Other
1365,2017-08-25 05:41:00,2017-08-25,-1.286016643,36.81839766,1,0,0,0,0,5,8,2017,Friday,Non-Fatal,Other
1366,2017-08-25 07:50:00,2017-08-25,-1.296922,36.83543,1,0,0,0,0,7,8,2017,Friday,Non-Fatal,Other
1367,2017-08-25 13:34:00,2017-08-25,-1.329883,36.870701,1,0,0,0,0,13,8,2017,Friday,Non-Fatal,Other
1368,2017-08-25 14:09:00,2017-08-25,-1.35951,36.907839,1,0,0,0,0,14,8,2017,Friday,Non-Fatal,Other
1369,2017-08-25 15:11:00,2017-08-25,-1.345134,36.903268,1,0,0,0,0,15,8,2017,Friday,Non-Fatal,Other
1370,2017-08-25 18:17:00,2017-08-25,-1.23071185,36.80370165,1,0,0,0,0,18,8,2017,Friday,Non-Fatal,Other
1371,2017-08-25 22:25:00,2017-08-25,-0.664948,37.209139,1,0,0,0,0,22,8,2017,Friday,Non-Fatal,Other
1372,2017-08-26 13:13:00,2017-08-26,-1.249218,36.862657,1,0,0,0,0,13,8,2017,Saturday,Non-Fatal,Other
1373,2017-08-26 15:22:00,2017-08-26,-1.280731,36.964065,1,0,0,0,0,15,8,2017,Saturday,Non-Fatal,Other
1374,2017-08-26 15:44:00,2017-08-26,-1.264153,36.748832,1,0,0,0,0,15,8,2017,Saturday,Non-Fatal,Other
1375,2017-08-26 15:47:00,2017-08-26,-1.317724,36.918491,1,0,0,0,0,15,8,2017,Saturday,Non-Fatal,Other
1376,2017-08-26 20:49:00,2017-08-26,-1.272416,36.827385,1,0,0,0,0,20,8,2017,Saturday,Non-Fatal,Other
1377,2017-08-27 07:39:00,2017-08-27,-0.666495,37.212567,1,0,0,0,0,7,8,2017,Sunday,Non-Fatal,Other
1378,2017-08-27 10:49:00,2017-08-27,-1.266714,36.834694,1,0,0,1,0,10,8,2017,Sunday,Non-Fatal,Matatu
1379,2017-08-27 15:36:00,2017-08-27,-1.22063,36.890373,1,0,0,0,0,15,8,2017,Sunday,Non-Fatal,Other
1380,2017-08-27 17:54:00,2017-08-27,-1.024152,37.066787,1,0,0,0,0,17,8,2017,Sunday,Non-Fatal,Other
1381,2017-08-27 19:26:00,2017-08-27,-1.315891533,36.81393867,1,0,0,0,0,19,8,2017,Sunday,Non-Fatal,Other
1382,2017-08-27 20:10:00,2017-08-27,-1.264153,36.748832,1,0,0,0,0,20,8,2017,Sunday,Non-Fatal,Other
1383,2017-08-28 08:21:00,2017-08-28,-1.255847525,36.69535614,1,0,0,0,0,8,8,2017,Monday,Non-Fatal,Other
1384,2017-08-28 08:34:00,2017-08-28,-1.244991,36.86694635,1,0,0,0,0,8,8,2017,Monday,Non-Fatal,Other
1385,2017-08-28 11:22:00,2017-08-28,-1.005675,37.078928,1,0,0,0,0,11,8,2017,Monday,Non-Fatal,Other
1386,2017-08-28 15:50:00,2017-08-28,-1.329672,36.870351,1,0,0,0,0,15,8,2017,Monday,Non-Fatal,Other
1387,2017-08-28 23:09:00,2017-08-28,-1.316609025,36.83403205,1,0,0,0,0,23,8,2017,Monday,Non-Fatal,Other
1388,2017-08-29 06:35:00,2017-08-29,-1.35952,36.907841,1,0,0,1,0,6,8,2017,Tuesday,Non-Fatal,Matatu
1389,2017-08-29 06:39:00,2017-08-29,-1.260275,36.77083,1,0,0,0,0,6,8,2017,Tuesday,Non-Fatal,Other
1390,2017-08-29 07:12:00,2017-08-29,-1.2520115,36.859948,1,0,0,0,0,7,8,2017,Tuesday,Non-Fatal,Other
1391,2017-08-29 08:47:00,2017-08-29,-1.292376,36.783475,1,0,0,0,0,8,8,2017,Tuesday,Non-Fatal,Other
1392,2017-08-29 12:30:00,2017-08-29,-1.218893,36.892208,1,0,0,0,0,12,8,2017,Tuesday,Non-Fatal,Other
1393,2017-08-29 13:39:00,2017-08-29,-1.325571,36.794551,1,0,0,0,0,13,8,2017,Tuesday,Non-Fatal,Other
1394,2017-08-29 21:26:00,2017-08-29,-1.257001,36.854399,1,0,0,0,0,21,8,2017,Tuesday,Non-Fatal,Other
1395,2017-08-30 11:37:00,2017-08-30,-1.329883,36.870701,1,0,0,0,0,11,8,2017,Wednesday,Non-Fatal,Other
1396,2017-08-30 20:44:00,2017-08-30,-1.118429,37.010054,1,0,0,0,0,20,8,2017,Wednesday,Non-Fatal,Other
1397,2017-08-31 08:39:00,2017-08-31,-1.255895,36.855873,1,0,0,0,0,8,8,2017,Thursday,Non-Fatal,Other
1398,2017-08-31 15:36:00,2017-08-31,-1.259588,36.785738,1,0,0,1,0,15,8,2017,Thursday,Non-Fatal,Matatu
1399,2017-08-31 16:17:00,2017-08-31,-1.272416,36.827385,1,0,0,0,0,16,8,2017,Thursday,Non-Fatal,Other
1400,2017-08-31 18:22:00,2017-08-31,-1.279676,36.819991,1,0,0,0,0,18,8,2017,Thursday,Non-Fatal,Other
1401,2017-09-01 05:07:00,2017-09-01,-1.244991,36.86694635,1,0,0,0,0,5,9,2017,Friday,Non-Fatal,Other
1402,2017-09-01 05:12:00,2017-09-01,-1.235035,36.87286,1,0,0,0,0,5,9,2017,Friday,Non-Fatal,Other
1403,2017-09-01 07:06:00,2017-09-01,-1.316609025,36.83403205,1,0,0,0,0,7,9,2017,Friday,Non-Fatal,Other
1404,2017-09-01 07:15:00,2017-09-01,-1.26049,36.770219,1,0,0,0,0,7,9,2017,Friday,Non-Fatal,Other
1405,2017-09-01 07:17:00,2017-09-01,-1.462665,37.011955,1,0,0,0,0,7,9,2017,Friday,Non-Fatal,Other
1406,2017-09-01 13:01:00,2017-09-01,-1.210832,36.907589,1,0,0,0,0,13,9,2017,Friday,Non-Fatal,Other
1407,2017-09-01 13:02:00,2017-09-01,-1.218893,36.892208,1,0,0,0,0,13,9,2017,Friday,Non-Fatal,Other
1408,2017-09-01 14:17:00,2017-09-01,-1.461081,37.013211,1,0,0,0,0,14,9,2017,Friday,Non-Fatal,Other
1409,2017-09-01 16:37:00,2017-09-01,-1.319217,36.789482,1,0,0,0,0,16,9,2017,Friday,Non-Fatal,Other
1410,2017-09-01 17:00:00,2017-09-01,-1.232337,36.878793,1,0,0,0,0,17,9,2017,Friday,Non-Fatal,Other
1411,2017-09-02 07:30:00,2017-09-02,-1.301849,36.753374,1,0,0,0,0,7,9,2017,Saturday,Non-Fatal,Other
1412,2017-09-02 21:51:00,2017-09-02,-1.264316,36.740057,1,0,0,0,0,21,9,2017,Saturday,Non-Fatal,Other
1413,2017-09-02 22:11:00,2017-09-02,-1.234214,36.871593,1,1,0,0,0,22,9,2017,Saturday,Fatal,Other
1414,2017-09-02 22:17:00,2017-09-02,-1.261628,36.725739,1,0,0,0,0,22,9,2017,Saturday,Non-Fatal,Other
