crash_id,crash_datetime,crash_date,latitude,longitude,n_crash_reports,contains_fatality_words,contains_pedestrian_words,contains_matatu_words,contains_motorcycle_words
1673,10/21/2017 12:41,10/21/2017,-1.265527,36.8349445,1,0,0,0,0
1674,10/21/2017 15:25,10/21/2017,-1.261576,36.8034402,1,0,0,0,0
1675,10/22/2017 0:04,10/22/2017,-1.252933,36.859054,1,0,0,0,0
1676,10/22/2017 9:37,10/22/2017,-1.2692805,36.83224733,1,0,0,0,0
1677,10/22/2017 15:31,10/22/2017,-1.154654,36.63859,1,0,0,0,0
1678,10/23/2017 8:31,10/23/2017,-1.2263652,36.8833454,1,0,0,0,0
1679,10/23/2017 15:38,10/23/2017,-1.238865,36.81166383,1,0,0,0,0
1680,10/23/2017 17:09,10/23/2017,-1.2573245,36.8543025,1,0,0,0,0
1681,10/23/2017 17:17,10/23/2017,-1.248606,36.8634,1,0,0,0,0
1682,10/23/2017 17:28,10/23/2017,-1.252933,36.859054,1,0,0,0,0
1683,10/24/2017 6:33,10/24/2017,-1.220081,36.88988,1,0,0,0,0
1684,10/24/2017 15:47,10/24/2017,-1.150377,36.961892,1,0,0,0,0
1685,10/25/2017 8:25,10/25/2017,-1.258386,36.916556,1,0,0,0,0
1686,10/25/2017 11:22,10/25/2017,-1.22063,36.890373,1,0,0,0,0
1687,10/25/2017 13:14,10/25/2017,-1.28625,36.81734,1,0,0,0,0
1688,10/25/2017 22:05,10/25/2017,-1.32261,36.8018625,1,0,0,0,0
1689,10/27/2017 7:33,10/27/2017,-1.204107,36.916781,1,0,0,0,0
1690,10/29/2017 20:41,10/29/2017,-1.319686,36.83839,1,0,1,0,0
1691,10/29/2017 22:44,10/29/2017,-1.33208,36.88896,1,0,0,0,0
1692,10/30/2017 5:23,10/30/2017,-1.3318625,36.8884285,1,0,0,0,0
1693,10/30/2017 6:42,10/30/2017,-1.3495402,36.9044924,1,0,0,0,0
1694,10/30/2017 6:58,10/30/2017,-1.24922,36.8471,1,0,0,1,0
1695,10/30/2017 7:49,10/30/2017,-1.130395,36.764859,1,0,0,0,0
1696,10/30/2017 7:51,10/30/2017,-1.225099,36.83877,1,0,0,0,0
1697,10/30/2017 7:51,10/30/2017,-1.238064,36.843913,1,0,0,0,0
1698,10/31/2017 8:13,10/31/2017,-1.305319,36.8256,1,0,0,0,0
1699,11/1/2017 6:51,11/1/2017,-1.228365,36.804793,1,0,0,0,0
1700,11/1/2017 13:35,11/1/2017,-1.32961,36.8661855,1,0,0,0,0
1701,11/1/2017 17:06,11/1/2017,-1.29966,36.824051,1,0,0,0,0
1702,11/1/2017 18:38,11/1/2017,-1.434021,36.968663,1,0,0,0,0
1703,11/1/2017 20:45,11/1/2017,-1.2972459,36.87309,1,0,0,0,0
1704,11/2/2017 5:26,11/2/2017,-1.33236,36.888734,1,0,0,0,0
1705,11/2/2017 7:06,11/2/2017,-1.204107,36.916781,1,0,0,0,0
1706,11/2/2017 13:35,11/2/2017,-0.204968,35.8477635,1,0,0,1,0
1707,11/2/2017 17:07,11/2/2017,-2.01839,37.37633,1,0,0,0,1
1708,11/2/2017 19:09,11/2/2017,-1.29229,36.8218095,1,0,0,0,0
1709,11/2/2017 21:28,11/2/2017,-1.29501,36.871743,1,0,0,0,0
1710,11/3/2017 7:35,11/3/2017,-1.3287405,36.8715035,1,0,0,0,0
1711,11/3/2017 16:52,11/3/2017,-1.3362785,36.8933895,1,0,0,0,0
1712,11/3/2017 21:19,11/3/2017,-1.316779,36.834047,1,0,0,0,0
1713,11/3/2017 21:25,11/3/2017,-1.228288,36.805014,1,0,0,0,0
1714,11/3/2017 23:40,11/3/2017,-1.326287,36.8471285,1,0,0,0,0
1715,11/4/2017 6:49,11/4/2017,-1.2600355,36.788351,1,0,0,0,0
1716,11/4/2017 7:46,11/4/2017,-1.285918,36.818708,1,0,0,1,0
1717,11/4/2017 8:23,11/4/2017,-1.263542,36.981763,1,1,0,0,1
1718,11/4/2017 8:35,11/4/2017,-1.313026,36.814511,1,1,1,0,0
1719,11/4/2017 12:21,11/4/2017,-1.35461,36.906281,1,0,0,0,0
1720,11/4/2017 21:07,11/4/2017,-1.767358,37.207769,1,0,0,0,0
1721,11/4/2017 21:43,11/4/2017,-1.150377,36.961892,1,1,0,0,0
1722,11/4/2017 22:08,11/4/2017,-1.343122,36.900834,1,0,0,0,0
1723,11/5/2017 7:21,11/5/2017,-1.31988,36.8371825,1,0,0,0,0
1724,11/6/2017 7:59,11/6/2017,-1.333115,36.88981,1,0,0,0,0
1725,11/6/2017 8:24,11/6/2017,-1.31988,36.8371825,1,0,0,0,0
1726,11/7/2017 6:59,11/7/2017,-1.32834,36.892242,1,0,0,0,0
1727,11/7/2017 7:24,11/7/2017,-1.2168065,36.894635,1,0,0,0,0
1728,11/7/2017 7:25,11/7/2017,-0.937527,37.12936,1,0,0,0,0
1729,11/7/2017 15:57,11/7/2017,-1.337953,36.77334,1,0,0,0,0
1730,11/8/2017 6:02,11/8/2017,-1.292822,36.7893985,1,0,0,1,0
1731,11/8/2017 6:42,11/8/2017,-1.3241865,36.7984475,1,0,0,0,0
1732,11/8/2017 19:36,11/8/2017,-1.328492,36.881012,1,0,0,0,0
1733,11/9/2017 6:30,11/9/2017,-1.364719,36.911405,1,0,0,0,0
1734,11/9/2017 7:17,11/9/2017,-1.259334,36.768715,1,0,0,0,0
1735,11/9/2017 10:18,11/9/2017,-1.323847,36.845086,1,0,0,0,0
1736,11/9/2017 10:47,11/9/2017,-1.212214,36.903169,1,0,0,0,0
1737,11/9/2017 11:08,11/9/2017,-1.218165,36.892943,1,0,0,0,0
1738,11/9/2017 12:11,11/9/2017,-1.301126,36.8249105,1,0,0,0,0
1739,11/9/2017 19:33,11/9/2017,-1.4050515,36.94582,1,0,0,0,0
1740,11/9/2017 20:01,11/9/2017,-1.180847,36.9385375,1,0,0,0,0
1741,11/10/2017 7:43,11/10/2017,-1.272844,36.809703,1,0,0,1,0
1742,11/10/2017 9:42,11/10/2017,-1.2563705,36.8521065,1,0,0,0,0
1743,11/10/2017 17:34,11/10/2017,-1.283364,36.823503,1,0,0,1,0
1744,11/10/2017 19:50,11/10/2017,-1.17649,36.9405545,1,0,0,1,0
1745,11/10/2017 23:34,11/10/2017,-2.86069,40.149325,1,0,0,0,0
1746,11/11/2017 3:59,11/11/2017,-1.851339,37.257668,1,0,0,0,0
1747,11/11/2017 8:29,11/11/2017,-1.396859,36.9423245,1,0,0,0,0
1748,11/11/2017 9:30,11/11/2017,-1.274594,36.824276,1,1,0,0,0
1749,11/11/2017 9:34,11/11/2017,-1.263306,36.7576425,1,0,0,0,0
1750,11/11/2017 10:34,11/11/2017,-1.230411,36.8777295,1,1,0,0,0
1751,11/11/2017 10:50,11/11/2017,-1.226387,36.883872,1,0,0,0,0
1752,11/11/2017 10:53,11/11/2017,-1.315791,36.813751,1,0,0,1,0
1753,11/11/2017 19:52,11/11/2017,-1.48839,37.054444,1,0,0,0,0
1754,11/12/2017 21:02,11/12/2017,-1.3122695,36.8166355,1,0,0,0,0
1755,11/13/2017 10:49,11/13/2017,-1.331035,36.8649665,1,0,0,0,0
1756,11/13/2017 15:06,11/13/2017,-1.330251,36.8657725,1,0,0,0,0
1757,11/13/2017 15:53,11/13/2017,-1.280748,36.816784,1,0,0,0,0
1758,11/13/2017 16:41,11/13/2017,-1.3287965,36.871064,1,0,0,0,0
1759,11/13/2017 18:20,11/13/2017,-1.25891,36.7860285,1,0,0,0,0
1760,11/13/2017 21:32,11/13/2017,-1.155495,36.9597295,1,0,0,0,0
1761,11/13/2017 22:32,11/13/2017,-1.297161,36.802465,1,0,0,0,0
1762,11/14/2017 17:23,11/14/2017,-1.5177795,37.2499305,1,0,0,0,0
1763,11/14/2017 17:23,11/14/2017,-1.170854,36.9488,1,0,0,0,0
1764,11/15/2017 17:56,11/15/2017,-1.349476,36.904482,1,0,0,0,0
1765,11/15/2017 18:19,11/15/2017,-1.327807,36.8519,1,0,0,0,0
1766,11/15/2017 18:36,11/15/2017,-1.332898,36.889253,1,0,0,0,0
1767,11/16/2017 6:43,11/16/2017,-1.4791005,37.0419535,1,0,0,0,0
1768,11/16/2017 7:23,11/16/2017,-4.059868,39.671098,1,0,0,0,0
1769,11/16/2017 7:45,11/16/2017,-1.245126,36.8668165,1,0,0,0,0
1770,11/16/2017 17:42,11/16/2017,-1.288019,36.8186715,1,0,0,0,0
1771,11/16/2017 19:34,11/16/2017,-1.2445355,36.8674125,1,0,0,0,0
1772,11/17/2017 8:27,11/17/2017,-1.33011,36.870825,1,0,0,0,0
1773,11/17/2017 9:14,11/17/2017,-1.286155,36.834185,1,0,0,0,0
1774,11/17/2017 11:04,11/17/2017,-1.26078,36.716661,1,0,0,0,0
1775,11/17/2017 15:24,11/17/2017,-1.265222,36.8026,1,0,0,0,0
1776,11/18/2017 4:19,11/18/2017,-1.3123195,36.8928545,1,0,0,0,1
1777,11/18/2017 7:33,11/18/2017,-1.244672,36.793656,1,0,0,0,0
1778,11/18/2017 9:43,11/18/2017,-1.508226,37.095072,1,0,0,0,0
1779,11/18/2017 11:12,11/18/2017,-1.461896,37.0127285,1,0,0,0,0
1780,11/19/2017 4:35,11/19/2017,-0.2046375,35.8477885,1,0,0,0,0
1781,11/19/2017 9:26,11/19/2017,-0.2046375,35.8477885,1,0,0,0,0
1782,11/20/2017 7:51,11/20/2017,-1.2925405,36.820283,1,0,0,0,0
1783,11/20/2017 13:18,11/20/2017,-1.2327155,36.8738105,1,0,0,0,0
1784,11/21/2017 8:31,11/21/2017,-1.298269,36.797763,1,0,0,0,0
1785,11/21/2017 8:44,11/21/2017,-1.2982275,36.803097,1,0,0,0,0
1786,11/21/2017 8:56,11/21/2017,-1.335767,36.8932625,1,0,0,0,0
1787,11/21/2017 12:36,11/21/2017,-1.3220555,36.7741765,1,0,0,0,0
1788,11/21/2017 14:09,11/21/2017,-1.2955,36.85703,1,0,0,0,0
1789,11/21/2017 16:58,11/21/2017,-1.331472,36.887747,1,0,0,0,0
1790,11/21/2017 22:57,11/21/2017,-1.33117,36.888818,1,0,0,0,0
1791,11/22/2017 6:34,11/22/2017,-1.2628265,36.8031865,1,0,0,0,0
1792,11/22/2017 17:24,11/22/2017,-1.3271525,36.852423,1,0,0,0,0
1793,11/23/2017 7:00,11/23/2017,-2.863738,40.171389,1,0,0,0,0
1794,11/23/2017 7:40,11/23/2017,-1.244849,36.867224,1,0,0,0,0
1795,11/23/2017 7:43,11/23/2017,-1.315701,36.813834,1,0,0,0,0
1796,11/23/2017 8:52,11/23/2017,-1.3228785,36.8991215,1,0,0,0,0
1797,11/23/2017 9:32,11/23/2017,-1.284477,36.821578,1,0,0,0,0
1798,11/23/2017 20:56,11/23/2017,-1.24803,36.863567,1,0,0,0,0
1799,11/23/2017 21:05,11/23/2017,-1.34132,36.666683,1,1,0,0,0
1800,11/24/2017 9:25,11/24/2017,-1.274082,36.811188,1,0,0,0,0
1801,11/24/2017 17:26,11/24/2017,-3.8159305,39.627563,1,0,0,0,0
1802,11/24/2017 19:47,11/24/2017,-1.296291,36.8615,1,0,0,0,0
1803,11/25/2017 7:20,11/25/2017,-1.25557,36.694358,1,0,0,0,0
1804,11/25/2017 8:40,11/25/2017,-1.250696,36.664278,1,0,0,0,0
1805,11/25/2017 8:43,11/25/2017,-1.242395,36.868585,1,0,0,0,0
1806,11/25/2017 9:31,11/25/2017,-1.3720986,36.91968,1,0,0,0,0
1807,11/25/2017 12:49,11/25/2017,-1.3896025,36.9374325,1,1,0,0,0
1808,11/25/2017 15:19,11/25/2017,-1.344414,36.902542,1,0,0,0,0
1809,11/25/2017 15:38,11/25/2017,-1.364719,36.911405,1,0,0,0,0
1810,11/25/2017 16:09,11/25/2017,-1.3291545,36.8559275,1,0,0,0,0
1811,11/25/2017 19:26,11/25/2017,-1.334911,36.892291,1,0,0,0,0
1812,11/25/2017 21:27,11/25/2017,-1.287751,36.891665,1,0,0,0,0
1813,11/26/2017 11:11,11/26/2017,-1.118238,37.0095155,1,0,0,0,0
1814,11/26/2017 11:50,11/26/2017,-1.130143,36.9906355,1,0,0,0,0
1815,11/26/2017 15:12,11/26/2017,-1.264576,36.72047,1,0,0,0,0
1816,11/26/2017 16:55,11/26/2017,-1.299999,36.7869295,1,0,0,0,0
1817,11/27/2017 11:01,11/27/2017,-1.33117,36.888818,1,0,0,0,0
1818,11/27/2017 17:09,11/27/2017,-1.2661995,36.844143,1,0,0,0,0
1819,11/27/2017 18:30,11/27/2017,-1.233985,36.8734125,1,0,0,0,0
1820,11/27/2017 18:30,11/27/2017,-1.222775,36.8374915,1,0,0,0,0
1821,11/27/2017 19:07,11/27/2017,-1.345336,36.901452,1,0,0,0,0
1822,11/28/2017 8:11,11/28/2017,-1.262579,36.879047,1,0,0,0,0
1823,11/28/2017 14:53,11/28/2017,-1.321741,36.80823,1,0,0,0,1
1824,11/29/2017 9:42,11/29/2017,-1.3218,36.707906,1,0,0,0,0
1825,11/29/2017 12:17,11/29/2017,-1.324826,36.847401,1,0,0,0,0
1826,11/29/2017 14:08,11/29/2017,-1.3314295,36.887656,1,0,0,0,0
1827,11/29/2017 17:41,11/29/2017,-1.289462,36.761555,1,0,0,0,0
1828,11/29/2017 18:10,11/29/2017,-1.2190745,36.765658,1,1,0,0,1
1829,11/30/2017 7:11,11/30/2017,-1.2482685,36.7972245,1,0,0,0,0
1830,11/30/2017 8:39,11/30/2017,-1.298173,36.797997,1,0,0,0,0
1831,11/30/2017 12:29,11/30/2017,-1.2475105,36.8726695,1,0,0,0,0
1832,11/30/2017 16:28,11/30/2017,-1.2918685,36.885468,1,0,0,0,0
1833,11/30/2017 17:24,11/30/2017,-1.279233,36.84977,1,0,0,0,1
1834,11/30/2017 19:00,11/30/2017,-1.246393,36.879859,1,0,0,0,0
1835,12/1/2017 6:38,12/1/2017,-1.3821491,36.77053,1,0,0,0,0
1836,12/1/2017 9:02,12/1/2017,-1.252202,36.859396,1,0,0,0,0
1837,12/1/2017 13:11,12/1/2017,-1.262679,36.757618,1,0,0,0,0
1838,12/1/2017 18:46,12/1/2017,-1.300266,36.774317,1,0,0,0,0
1839,12/2/2017 0:06,12/2/2017,-1.212645,36.903327,1,0,0,0,0
1840,12/2/2017 7:47,12/2/2017,-1.159431,36.881798,1,0,0,0,0
1841,12/2/2017 10:49,12/2/2017,-1.260998,36.797304,1,0,0,0,0
1842,12/2/2017 11:18,12/2/2017,-1.322909,36.899182,1,0,0,0,0
1843,12/2/2017 13:48,12/2/2017,-1.074864,37.046338,1,0,0,0,0
1844,12/2/2017 13:56,12/2/2017,-1.259469,36.785572,1,0,0,0,0
1845,12/2/2017 19:55,12/2/2017,-1.234829,36.872948,1,0,0,0,0
1846,12/2/2017 22:48,12/2/2017,-1.262446,36.757452,1,0,0,0,0
1847,12/2/2017 23:25,12/2/2017,-1.259562,36.776188,1,0,0,0,0
1848,12/3/2017 1:13,12/3/2017,-1.329043,36.875004,1,0,0,0,0
1849,12/4/2017 5:52,12/4/2017,-1.215497,36.835163,1,0,0,0,0
1850,12/4/2017 6:22,12/4/2017,-1.256997,36.8547795,1,0,0,0,0
1851,12/4/2017 6:38,12/4/2017,-1.307547,36.889912,1,0,0,0,0
1852,12/4/2017 6:43,12/4/2017,-1.241488,36.813309,1,0,0,0,0
1853,12/4/2017 11:03,12/4/2017,-1.093182,37.032313,1,0,0,0,0
1854,12/4/2017 12:22,12/4/2017,-4.047225,39.695068,1,0,0,0,0
1855,12/4/2017 12:59,12/4/2017,-1.325097,36.79538,1,0,0,1,0
1856,12/4/2017 19:09,12/4/2017,-1.260858,36.713524,1,0,0,0,0
1857,12/4/2017 19:17,12/4/2017,-1.2823945,36.825266,1,0,0,0,0
1858,12/4/2017 20:35,12/4/2017,-1.2834915,37.0885155,1,0,0,0,0
1859,12/4/2017 20:39,12/4/2017,1.218463,36.892471,1,0,0,0,0
1860,12/5/2017 6:44,12/5/2017,-1.3306395,36.8602665,1,0,0,0,0
1861,12/5/2017 7:52,12/5/2017,-1.33142,36.887771,1,0,0,0,0
1862,12/5/2017 8:05,12/5/2017,-1.305665,36.827043,1,0,0,0,0
1863,12/5/2017 8:35,12/5/2017,-1.379012,36.927758,1,0,0,0,0
1864,12/5/2017 17:13,12/5/2017,-1.31948,36.768812,1,0,0,0,0
1865,12/5/2017 18:10,12/5/2017,-1.417392,36.952023,1,0,0,0,0
1866,12/6/2017 4:17,12/6/2017,-1.234307,36.873819,1,0,0,0,0
1867,12/6/2017 7:23,12/6/2017,-1.309226,36.845256,1,0,0,0,0
1868,12/6/2017 13:52,12/6/2017,-1.2499915,36.8212795,1,0,0,0,0
1869,12/6/2017 14:11,12/6/2017,-1.312607,36.819119,1,0,0,0,0
1870,12/6/2017 15:16,12/6/2017,-1.420306,36.953936,1,0,0,0,0
1871,12/6/2017 18:41,12/6/2017,-1.278403,36.8213105,1,0,0,1,0
1872,12/7/2017 11:50,12/7/2017,-1.294853,36.813958,1,0,0,0,0
1873,12/7/2017 12:02,12/7/2017,-1.491511,37.057739,1,0,0,0,0
1874,12/7/2017 16:04,12/7/2017,-1.329589,36.855695,1,0,0,0,0
1875,12/7/2017 19:39,12/7/2017,-1.286579,36.817414,1,0,0,0,0
1876,12/7/2017 19:49,12/7/2017,-1.266714,36.834694,1,0,0,0,0
1877,12/8/2017 1:19,12/8/2017,-1.260297,36.771259,1,0,0,0,0
1878,12/8/2017 7:45,12/8/2017,-1.244839,36.866974,1,0,0,0,0
1879,12/8/2017 7:51,12/8/2017,-1.260275,36.77083,1,0,0,0,0
1880,12/8/2017 20:18,12/8/2017,-1.2592215,36.7767385,1,0,0,0,0
1881,12/9/2017 7:33,12/9/2017,-1.2126375,36.903285,1,0,0,0,0
1882,12/9/2017 7:59,12/9/2017,-1.35951,36.907839,1,0,0,0,0
1883,12/9/2017 13:52,12/9/2017,-1.286472,36.8173765,1,0,0,0,0
1884,12/9/2017 17:05,12/9/2017,-1.2576,36.854319,1,0,0,0,0
1885,12/9/2017 23:21,12/9/2017,-1.024217,37.066723,1,0,0,0,0
1886,12/10/2017 1:10,12/10/2017,-1.323766,36.899965,1,0,0,0,0
1887,12/10/2017 16:37,12/10/2017,-1.291616,36.891681,1,0,0,0,0
1888,12/11/2017 17:44,12/11/2017,-1.129648,36.988736,1,0,0,0,0
1889,12/11/2017 19:09,12/11/2017,-1.2534305,36.857856,1,0,0,0,0
1890,12/11/2017 21:28,12/11/2017,-1.328663,36.882455,1,0,0,1,0
1891,12/12/2017 5:30,12/12/2017,-1.218473,36.89262,1,0,0,0,0
1892,12/12/2017 10:36,12/12/2017,-0.982928,36.5861,1,0,0,1,0
1893,12/12/2017 13:22,12/12/2017,-1.240635,36.844245,1,0,0,0,0
1894,12/13/2017 5:43,12/13/2017,-1.211206,36.906606,1,0,0,0,0
1895,12/13/2017 10:33,12/13/2017,-1.47553,36.958696,1,0,0,0,0
1896,12/13/2017 13:20,12/13/2017,-1.12963,36.987723,1,0,0,0,0
1897,12/13/2017 15:12,12/13/2017,0.827637,35.12181,1,0,0,0,0
1898,12/13/2017 16:57,12/13/2017,-1.299657,36.787209,1,0,0,0,0
1899,12/14/2017 10:24,12/14/2017,-1.260772,36.842033,1,0,0,1,0
1900,12/14/2017 12:08,12/14/2017,-1.469576,36.960561,1,1,0,0,0
1901,12/14/2017 21:23,12/14/2017,-1.2520115,36.859948,1,0,0,0,1
1902,12/15/2017 9:57,12/15/2017,-1.218893,36.892208,1,0,0,0,0
1903,12/15/2017 10:05,12/15/2017,-1.211047,36.907074,1,0,0,0,0
1904,12/15/2017 15:37,12/15/2017,-1.129345,36.99237,1,0,0,0,0
1905,12/15/2017 16:02,12/15/2017,-1.129693,36.987598,1,0,0,0,0
1906,12/15/2017 18:44,12/15/2017,-1.244991,36.86694635,1,0,0,0,0
1907,12/15/2017 19:00,12/15/2017,-1.298226,36.886981,1,0,0,0,0
1908,12/15/2017 19:39,12/15/2017,-1.299952,36.779641,1,0,0,0,0
1909,12/16/2017 5:12,12/16/2017,-1.304699,36.826291,1,0,0,0,0
1910,12/16/2017 10:00,12/16/2017,-1.098771,37.024285,1,0,0,0,0
1911,12/16/2017 10:55,12/16/2017,-1.219471,36.891591,1,0,0,0,0
1912,12/16/2017 13:42,12/16/2017,-1.266713,36.834188,1,0,0,0,0
1913,12/17/2017 5:09,12/17/2017,-1.329926,36.870701,1,0,0,0,0
1914,12/17/2017 8:48,12/17/2017,-1.29222,36.78721,1,0,0,0,0
1915,12/17/2017 13:29,12/17/2017,-1.390191,36.937159,1,0,0,0,0
1916,12/17/2017 16:44,12/17/2017,-1.329589,36.855695,1,0,0,0,0
1917,12/17/2017 20:14,12/17/2017,-1.260772,36.842033,1,0,0,0,0
1918,12/17/2017 21:15,12/17/2017,-1.331264,36.86059,1,0,0,0,0
1919,12/17/2017 22:15,12/17/2017,-1.038446,37.081157,1,0,0,0,0
1920,12/18/2017 13:17,12/18/2017,-1.289545,36.7615555,1,0,0,0,0
1921,12/18/2017 18:18,12/18/2017,-1.153991,36.638782,1,0,0,0,0
1922,12/18/2017 18:42,12/18/2017,-1.3128205,36.830201,1,0,0,0,0
1923,12/18/2017 19:28,12/18/2017,-1.2922815,36.8216995,1,0,0,0,0
1924,12/19/2017 6:58,12/19/2017,-1.3319135,36.888746,1,0,0,1,0
1925,12/19/2017 7:43,12/19/2017,-1.270921,36.807785,1,0,0,0,0
1926,12/20/2017 11:48,12/20/2017,-1.274158,36.8005675,1,0,0,0,0
1927,12/20/2017 14:03,12/20/2017,-1.2588255,36.780138,1,0,0,0,0
1928,12/20/2017 17:19,12/20/2017,-1.2742315,36.800186,1,0,0,0,0
1929,12/20/2017 19:02,12/20/2017,-1.3295475,36.855592,1,0,0,0,0
1930,12/21/2017 5:33,12/21/2017,-1.382017,36.770618,1,0,0,0,0
1931,12/22/2017 7:52,12/22/2017,-1.262079,36.839992,1,0,0,0,0
1932,12/22/2017 12:53,12/22/2017,-1.2918,36.822384,1,0,0,0,0
1933,12/22/2017 18:32,12/22/2017,-1.2579775,36.701298,1,0,0,0,0
1934,12/23/2017 6:09,12/23/2017,-1.220565,36.663215,1,0,0,0,0
1935,12/23/2017 6:48,12/23/2017,-1.073494,37.047653,1,0,0,0,0
1936,12/23/2017 15:59,12/23/2017,-1.334046,36.6734185,1,0,0,1,0
1937,12/23/2017 19:56,12/23/2017,-1.27265,36.731701,1,0,0,0,0
1938,12/24/2017 11:11,12/24/2017,-1.320549,36.809532,1,0,0,0,0
1939,12/26/2017 14:25,12/26/2017,-1.266311,36.8347405,1,0,0,0,0
1940,3/13/2018 7:38,3/13/2018,-1.460337,36.9635545,1,0,0,0,0
1941,3/13/2018 9:20,3/13/2018,-1.0655185,37.053372,1,0,0,0,0
1942,3/13/2018 20:02,3/13/2018,-1.2995415,36.820373,1,0,0,0,0
1943,3/13/2018 21:02,3/13/2018,-1.263655,36.872786,1,0,0,0,1
1944,3/13/2018 22:16,3/13/2018,-1.262671,36.764223,1,0,0,0,0
1945,3/14/2018 7:10,3/14/2018,-1.257314,36.699829,1,0,0,0,0
1946,3/14/2018 7:31,3/14/2018,-1.2097735,36.851203,1,0,0,0,0
1947,3/14/2018 7:38,3/14/2018,-1.215306,36.850626,1,0,0,0,0
1948,3/14/2018 7:53,3/14/2018,-1.312536,36.8159315,1,0,0,0,0
1949,3/14/2018 8:40,3/14/2018,-1.296979,36.838858,1,0,0,0,0
1950,3/14/2018 17:44,3/14/2018,-1.295047,36.821932,1,0,0,0,0
1951,3/14/2018 18:04,3/14/2018,-1.234118,36.8733595,1,0,0,0,0
1952,3/14/2018 18:08,3/14/2018,-1.24489,36.867803,1,0,0,0,0
1953,3/14/2018 19:31,3/14/2018,-1.094889,37.0288045,1,0,0,0,0
1954,3/14/2018 19:51,3/14/2018,-1.174996,36.834315,1,0,0,0,0
1955,3/14/2018 23:05,3/14/2018,-1.266915,36.834424,1,0,0,0,0
1956,3/15/2018 6:27,3/15/2018,-1.259206,36.7770485,1,0,0,0,0
1957,3/15/2018 6:35,3/15/2018,-1.237446,36.844233,1,0,0,0,0
1958,3/15/2018 6:51,3/15/2018,-1.211013,36.794982,1,0,0,0,0
1959,3/15/2018 7:33,3/15/2018,-1.231225,36.878543,1,0,0,0,0
1960,3/15/2018 7:58,3/15/2018,-1.330787,36.864385,1,0,0,0,0
1961,3/15/2018 17:13,3/15/2018,-1.319559,36.838041,1,0,0,0,0
1962,3/15/2018 17:14,3/15/2018,-1.325775,36.848605,1,0,0,0,0
1963,3/15/2018 17:14,3/15/2018,-1.260889,36.842022,1,0,0,0,0
1964,3/15/2018 19:29,3/15/2018,-1.2782075,36.8214985,1,0,0,1,0
1965,3/16/2018 11:28,3/16/2018,-1.317396,36.8965795,1,0,0,0,0
1966,3/16/2018 12:31,3/16/2018,-1.293309,36.817706,1,0,0,0,1
1967,3/16/2018 16:32,3/16/2018,-1.1164465,37.011283,1,0,0,0,0
1968,3/16/2018 18:05,3/16/2018,-1.1707485,36.9721805,1,0,0,0,0
1969,3/16/2018 19:58,3/16/2018,-1.323624,36.844773,1,0,0,0,0
1970,3/16/2018 21:05,3/16/2018,-1.284413,36.833376,1,0,0,1,0
1971,3/16/2018 22:40,3/16/2018,-1.505751,37.096684,1,1,0,0,0
1972,3/16/2018 23:13,3/16/2018,-1.179694,36.939152,1,0,0,0,0
1973,3/18/2018 16:13,3/18/2018,-1.301972,36.887986,1,0,0,0,1
1974,3/18/2018 19:45,3/18/2018,-1.29952,36.790639,1,0,0,0,0
1975,3/18/2018 19:48,3/18/2018,-1.300255,36.7566285,1,0,0,0,0
1976,3/18/2018 20:46,3/18/2018,-1.180514,36.938472,1,0,0,0,0
1977,3/19/2018 15:48,3/19/2018,-1.234131,36.990949,1,0,0,0,0
1978,3/19/2018 18:19,3/19/2018,-1.336986,36.894911,1,0,0,0,0
1979,3/20/2018 6:56,3/20/2018,-1.284577,36.820585,1,0,0,0,0
1980,3/20/2018 9:48,3/20/2018,-1.294134,36.851995,1,0,0,0,0
1981,3/20/2018 10:49,3/20/2018,-1.18282,36.992086,1,0,0,0,0
1982,3/20/2018 14:50,3/20/2018,-1.265247,36.802521,1,0,0,0,0
1983,3/20/2018 16:33,3/20/2018,-1.285319,36.883845,1,0,0,0,0
1984,3/20/2018 16:41,3/20/2018,-1.178768,36.837459,1,0,0,0,0
1985,3/21/2018 6:37,3/21/2018,-1.365051,36.911713,1,0,0,0,0
1986,3/21/2018 7:39,3/21/2018,-1.352009,36.762853,1,0,0,0,0
1987,3/21/2018 17:21,3/21/2018,-1.328158,36.885401,1,0,0,0,0
1988,3/21/2018 21:28,3/21/2018,-1.263386,36.862444,1,0,0,1,0
1989,3/22/2018 7:48,3/22/2018,-1.2985555,36.8114115,1,0,0,0,0
1990,3/22/2018 7:50,3/22/2018,-1.230684,36.8785395,1,0,0,0,0
1991,3/22/2018 16:54,3/22/2018,-1.2950095,36.8219215,1,0,0,0,0
1992,3/23/2018 6:33,3/23/2018,-1.262236,36.879176,1,0,0,0,0
1993,3/23/2018 15:34,3/23/2018,-1.2847685,36.820321,1,0,0,0,0
1994,3/23/2018 16:51,3/23/2018,-1.49297,37.055336,1,0,0,0,0
1995,3/23/2018 17:31,3/23/2018,-1.088132,37.03654,1,0,0,0,0
1996,3/23/2018 17:43,3/23/2018,-1.267237,36.812078,1,0,0,0,0
1997,3/23/2018 17:50,3/23/2018,-1.077846,37.045754,1,0,0,0,0
1998,3/23/2018 18:04,3/23/2018,-1.232749,36.873717,1,0,0,0,0
1999,3/23/2018 18:17,3/23/2018,-1.505751,37.096684,1,0,0,0,0
2000,3/24/2018 6:01,3/24/2018,-1.316221,36.895251,1,0,0,0,0
