crash_id,crash_datetime,crash_date,hour,month,year,day_of_week,latitude,longitude,severity,contains_fatality_words,contains_pedestrian_words,contains_motorcycle_words,contains_matatu_words,road_user_type,n_crash_reports
762,2018-02-23 15:03:00,2018-02-23,15,2,2018,Friday,-1.03818,37.079278,Non-Fatal,0,0,0,0,Other,1
763,2018-02-23 15:04:00,2018-02-23,15,2,2018,Friday,-0.47454,36.291564,Non-Fatal,0,0,0,0,Other,1
764,2018-02-23 15:56:00,2018-02-23,15,2,2018,Friday,-1.218893,36.892208,Non-Fatal,0,0,0,1,Matatu,1
765,2018-02-23 21:14:00,2018-02-23,21,2,2018,Friday,-1.319292,36.837924,Non-Fatal,0,0,0,0,Other,1
766,2018-02-24 03:50:00,2018-02-24,3,2,2018,Saturday,-1.218893,36.892208,Non-Fatal,0,0,0,0,Other,1
767,2018-02-24 06:18:00,2018-02-24,6,2,2018,Saturday,-1.188995,36.930823,Non-Fatal,0,0,0,0,Other,1
768,2018-02-24 08:44:00,2018-02-24,8,2,2018,Saturday,-1.331725,36.888135,Non-Fatal,0,0,0,0,Other,1
769,2018-02-24 10:26:00,2018-02-24,10,2,2018,Saturday,-1.329883,36.870701,Non-Fatal,0,0,0,0,Other,1
770,2018-02-24 15:49:00,2018-02-24,15,2,2018,Saturday,-1.265772,36.858716,Non-Fatal,0,0,0,0,Other,1
773,2018-02-26 00:36:00,2018-02-26,0,2,2018,Monday,-1.312506,36.81604,Non-Fatal,0,0,0,0,Other,1
775,2018-02-26 02:27:00,2018-02-26,2,2,2018,Monday,-1.323213,36.802306,Non-Fatal,0,1,0,0,Pedestrian,1
776,2018-02-26 02:36:00,2018-02-26,2,2,2018,Monday,-1.2341507,36.8729868,Non-Fatal,0,0,0,0,Other,1
777,2018-02-26 07:47:00,2018-02-26,7,2,2018,Monday,-1.292342,36.8429,Non-Fatal,0,0,0,1,Matatu,1
778,2018-02-26 14:55:00,2018-02-26,14,2,2018,Monday,-1.266714,36.834694,Non-Fatal,0,0,0,0,Other,1
783,2018-02-27 04:47:00,2018-02-27,4,2,2018,Tuesday,-1.259591,36.785698,Non-Fatal,0,0,0,0,Other,1
784,2018-02-27 07:20:00,2018-02-27,7,2,2018,Tuesday,-1.333851,36.751725,Non-Fatal,0,0,0,0,Other,1
785,2018-02-27 10:58:00,2018-02-27,10,2,2018,Tuesday,-1.32856015,36.880783,Fatal,1,0,0,0,Other,1
786,2018-02-27 17:47:00,2018-02-27,17,2,2018,Tuesday,-1.280825,36.822972,Fatal,1,0,0,0,Other,1
789,2018-02-28 06:11:00,2018-02-28,6,2,2018,Wednesday,-1.276917,36.807179,Non-Fatal,0,0,0,0,Other,1
790,2018-02-28 12:24:00,2018-02-28,12,2,2018,Wednesday,-1.307721,36.819305,Non-Fatal,0,0,0,0,Other,1
791,2018-02-28 12:29:00,2018-02-28,12,2,2018,Wednesday,-1.325894,36.848591,Non-Fatal,0,0,0,0,Other,1
792,2018-02-28 13:09:00,2018-02-28,13,2,2018,Wednesday,-1.249795,36.862071,Non-Fatal,0,0,0,0,Other,1
793,2018-02-28 18:19:00,2018-02-28,18,2,2018,Wednesday,-1.132937,36.974417,Non-Fatal,0,0,0,0,Other,1
794,2018-03-01 01:19:00,2018-03-01,1,3,2018,Thursday,-1.244991,36.86694635,Non-Fatal,0,0,0,0,Other,1
795,2018-03-01 01:51:00,2018-03-01,1,3,2018,Thursday,-1.260580886,36.8023376,Non-Fatal,0,0,0,0,Other,1
796,2018-03-01 02:34:00,2018-03-01,2,3,2018,Thursday,-1.327561,36.852158,Non-Fatal,0,0,0,0,Other,1
797,2018-03-01 03:14:00,2018-03-01,3,3,2018,Thursday,-1.248111,36.863457,Non-Fatal,0,0,0,0,Other,1
798,2018-03-01 03:20:00,2018-03-01,3,3,2018,Thursday,-2.599949,38.066876,Non-Fatal,0,0,0,0,Other,1
799,2018-03-01 03:29:00,2018-03-01,3,3,2018,Thursday,-1.283333,36.823575,Non-Fatal,0,0,0,0,Other,1
800,2018-03-01 07:36:00,2018-03-01,7,3,2018,Thursday,-1.323225,36.844359,Non-Fatal,0,0,0,0,Other,1
801,2018-03-01 10:37:00,2018-03-01,10,3,2018,Thursday,-1.256647,36.81326,Non-Fatal,0,0,0,0,Other,1
802,2018-03-01 11:25:00,2018-03-01,11,3,2018,Thursday,-0.522637,36.328483,Non-Fatal,0,0,0,0,Other,1
803,2018-03-01 12:07:00,2018-03-01,12,3,2018,Thursday,1.257331,35.170798,Non-Fatal,0,0,0,0,Other,1
805,2018-03-01 15:14:00,2018-03-01,15,3,2018,Thursday,-1.259942,36.843874,Non-Fatal,0,0,0,0,Other,1
806,2018-03-01 16:05:00,2018-03-01,16,3,2018,Thursday,-1.311294,36.849614,Non-Fatal,0,0,0,0,Other,1
807,2018-03-01 16:28:00,2018-03-01,16,3,2018,Thursday,-1.233515,36.874662,Non-Fatal,0,0,0,0,Other,1
808,2018-03-01 16:58:00,2018-03-01,16,3,2018,Thursday,-1.379238,36.927857,Non-Fatal,0,0,0,0,Other,1
809,2018-03-02 01:05:00,2018-03-02,1,3,2018,Friday,-1.166799,36.963381,Non-Fatal,0,0,0,0,Other,1
810,2018-03-02 01:15:00,2018-03-02,1,3,2018,Friday,-1.244991,36.86694635,Non-Fatal,0,0,0,0,Other,1
813,2018-03-02 03:06:00,2018-03-02,3,3,2018,Friday,-1.25810665,36.70126405,Non-Fatal,0,0,0,0,Other,1
814,2018-03-02 03:36:00,2018-03-02,3,3,2018,Friday,-1.2341507,36.8729868,Non-Fatal,0,0,0,0,Other,1
815,2018-03-02 03:39:00,2018-03-02,3,3,2018,Friday,-1.188995,36.930823,Non-Fatal,0,0,1,0,Motorcycle,1
816,2018-03-02 03:44:00,2018-03-02,3,3,2018,Friday,-1.260283,36.710522,Non-Fatal,0,0,0,0,Other,1
817,2018-03-02 04:24:00,2018-03-02,4,3,2018,Friday,-1.28150075,36.82264503,Non-Fatal,0,0,0,0,Other,1
818,2018-03-02 04:26:00,2018-03-02,4,3,2018,Friday,-1.024195,37.066605,Non-Fatal,0,0,0,0,Other,1
819,2018-03-02 04:58:00,2018-03-02,4,3,2018,Friday,-1.3250091,36.8489146,Non-Fatal,0,0,0,0,Other,1
820,2018-03-02 05:17:00,2018-03-02,5,3,2018,Friday,-1.226239,36.884136,Non-Fatal,0,0,0,0,Other,1
823,2018-03-02 14:01:00,2018-03-02,14,3,2018,Friday,-0.758794,35.015255,Fatal,1,0,0,0,Other,1
824,2018-03-02 15:28:00,2018-03-02,15,3,2018,Friday,-1.329589,36.855695,Non-Fatal,0,0,0,0,Other,1
826,2018-03-03 01:21:00,2018-03-03,1,3,2018,Saturday,-1.3296904,36.8709943,Non-Fatal,0,0,0,0,Other,1
827,2018-03-03 08:08:00,2018-03-03,8,3,2018,Saturday,-1.256155,36.855219,Non-Fatal,0,0,0,0,Other,1
828,2018-03-03 10:23:00,2018-03-03,10,3,2018,Saturday,-1.239072,36.870218,Non-Fatal,0,0,0,0,Other,1
831,2018-03-03 13:57:00,2018-03-03,13,3,2018,Saturday,-1.491415,37.057589,Non-Fatal,0,0,0,0,Other,1
833,2018-03-03 15:03:00,2018-03-03,15,3,2018,Saturday,-1.293812,36.761477,Non-Fatal,0,0,0,0,Other,1
836,2018-03-03 22:16:00,2018-03-03,22,3,2018,Saturday,-1.323311714,36.89959526,Non-Fatal,0,0,0,0,Other,1
837,2018-03-04 06:56:00,2018-03-04,6,3,2018,Sunday,-0.642348,36.387224,Non-Fatal,0,0,0,0,Other,1
838,2018-03-04 08:26:00,2018-03-04,8,3,2018,Sunday,-1.2713378,36.9971707,Non-Fatal,0,0,0,0,Other,1
840,2018-03-04 10:23:00,2018-03-04,10,3,2018,Sunday,-1.277424,37.138624,Fatal,1,0,0,1,Matatu,1
841,2018-03-04 11:15:00,2018-03-04,11,3,2018,Sunday,-1.756556,37.20397,Non-Fatal,0,0,0,0,Other,1
842,2018-03-04 11:38:00,2018-03-04,11,3,2018,Sunday,-0.756446,37.280878,Non-Fatal,0,0,1,0,Motorcycle,1
845,2018-03-04 14:04:00,2018-03-04,14,3,2018,Sunday,-1.318455,36.715857,Non-Fatal,0,0,1,0,Motorcycle,1
848,2018-03-04 17:51:00,2018-03-04,17,3,2018,Sunday,-1.266998,36.799005,Non-Fatal,0,0,0,0,Other,1
849,2018-03-05 02:18:00,2018-03-05,2,3,2018,Monday,-1.132937,36.974417,Non-Fatal,0,0,0,0,Other,1
852,2018-03-05 11:51:00,2018-03-05,11,3,2018,Monday,-1.260772,36.842033,Non-Fatal,0,0,0,0,Other,1
853,2018-03-05 12:15:00,2018-03-05,12,3,2018,Monday,-1.146884,36.963056,Non-Fatal,0,0,0,0,Other,1
856,2018-03-05 13:18:00,2018-03-05,13,3,2018,Monday,-0.908159,37.207246,Non-Fatal,0,0,0,0,Other,1
858,2018-03-05 13:27:00,2018-03-05,13,3,2018,Monday,-1.262401,36.865998,Non-Fatal,0,0,0,0,Other,1
860,2018-03-05 13:40:00,2018-03-05,13,3,2018,Monday,-1.033104,37.074411,Non-Fatal,0,0,0,0,Other,1
862,2018-03-05 14:23:00,2018-03-05,14,3,2018,Monday,-1.238015,36.843981,Non-Fatal,0,0,0,0,Other,1
863,2018-03-05 14:25:00,2018-03-05,14,3,2018,Monday,-1.297619,36.829782,Non-Fatal,0,0,0,0,Other,1
867,2018-03-05 17:22:00,2018-03-05,17,3,2018,Monday,-1.2627803,36.76434337,Non-Fatal,0,0,0,0,Other,1
870,2018-03-06 04:18:00,2018-03-06,4,3,2018,Tuesday,-1.325422,36.848129,Non-Fatal,0,0,0,0,Other,1
872,2018-03-06 11:07:00,2018-03-06,11,3,2018,Tuesday,-1.244991,36.86694635,Fatal,1,1,0,0,Pedestrian,1
874,2018-03-06 12:43:00,2018-03-06,12,3,2018,Tuesday,-1.338221,36.773224,Non-Fatal,0,0,0,0,Other,1
875,2018-03-06 12:48:00,2018-03-06,12,3,2018,Tuesday,-1.218893,36.892208,Non-Fatal,0,0,0,0,Other,1
876,2018-03-06 13:10:00,2018-03-06,13,3,2018,Tuesday,-1.356237,36.762057,Non-Fatal,0,0,0,0,Other,1
877,2018-03-06 15:12:00,2018-03-06,15,3,2018,Tuesday,-1.2381,36.843986,Non-Fatal,0,0,0,0,Other,1
880,2018-03-06 16:50:00,2018-03-06,16,3,2018,Tuesday,-1.260772,36.842033,Non-Fatal,0,0,0,0,Other,1
883,2018-03-06 18:23:00,2018-03-06,18,3,2018,Tuesday,-1.329519,36.873866,Non-Fatal,0,0,0,0,Other,1
884,2018-03-07 01:52:00,2018-03-07,1,3,2018,Wednesday,-1.330846,36.857742,Non-Fatal,0,0,0,0,Other,1
887,2018-03-07 09:41:00,2018-03-07,9,3,2018,Wednesday,-0.804893,36.532016,Non-Fatal,0,0,0,0,Other,1
889,2018-03-07 12:11:00,2018-03-07,12,3,2018,Wednesday,-1.323311714,36.89959526,Non-Fatal,0,0,0,0,Other,1
891,2018-03-08 00:42:00,2018-03-08,0,3,2018,Thursday,-1.024195,37.066605,Non-Fatal,0,0,0,0,Other,1
892,2018-03-08 01:09:00,2018-03-08,1,3,2018,Thursday,-1.005675,37.078928,Non-Fatal,0,0,0,0,Other,1
893,2018-03-08 01:50:00,2018-03-08,1,3,2018,Thursday,-1.323638,36.899686,Non-Fatal,0,0,0,0,Other,1
894,2018-03-08 03:38:00,2018-03-08,3,3,2018,Thursday,-1.32856015,36.880783,Non-Fatal,0,0,1,0,Motorcycle,1
895,2018-03-08 04:55:00,2018-03-08,4,3,2018,Thursday,-1.205178,36.915715,Non-Fatal,0,0,0,0,Other,1
899,2018-03-08 12:45:00,2018-03-08,12,3,2018,Thursday,-1.375827,36.924115,Fatal,1,0,0,0,Other,1
900,2018-03-08 14:30:00,2018-03-08,14,3,2018,Thursday,-1.2632265,36.7649484,Non-Fatal,0,0,0,0,Other,1
901,2018-03-08 16:52:00,2018-03-08,16,3,2018,Thursday,-1.329926,36.870701,Non-Fatal,0,0,0,0,Other,1
905,2018-03-09 09:22:00,2018-03-09,9,3,2018,Friday,-1.2381,36.843986,Non-Fatal,0,0,0,0,Other,1
906,2018-03-09 09:53:00,2018-03-09,9,3,2018,Friday,-0.940806,36.620745,Non-Fatal,0,0,0,0,Other,1
907,2018-03-09 10:14:00,2018-03-09,10,3,2018,Friday,-1.205178,36.915715,Non-Fatal,0,0,0,0,Other,1
914,2018-03-09 13:08:00,2018-03-09,13,3,2018,Friday,-1.364719,36.911405,Non-Fatal,0,0,0,0,Other,1
915,2018-03-09 13:39:00,2018-03-09,13,3,2018,Friday,-1.260268,36.770931,Non-Fatal,0,0,0,0,Other,1
917,2018-03-09 14:00:00,2018-03-09,14,3,2018,Friday,-1.292914,36.819315,Non-Fatal,0,0,0,1,Matatu,1
918,2018-03-09 21:05:00,2018-03-09,21,3,2018,Friday,-1.325628,36.848603,Non-Fatal,0,0,0,0,Other,1
921,2018-03-10 04:54:00,2018-03-10,4,3,2018,Saturday,-1.370163,36.917689,Non-Fatal,0,0,0,0,Other,1
923,2018-03-10 05:43:00,2018-03-10,5,3,2018,Saturday,-1.283051,36.824175,Non-Fatal,0,0,1,0,Motorcycle,1
927,2018-03-10 14:24:00,2018-03-10,14,3,2018,Saturday,-1.3218,36.707906,Non-Fatal,0,0,0,0,Other,1
928,2018-03-11 04:04:00,2018-03-11,4,3,2018,Sunday,-1.280731,36.964065,Non-Fatal,0,0,0,0,Other,1
930,2018-03-11 11:10:00,2018-03-11,11,3,2018,Sunday,-1.237493,36.666526,Non-Fatal,0,0,0,0,Other,1
933,2018-03-11 16:49:00,2018-03-11,16,3,2018,Sunday,-1.182002,36.937491,Non-Fatal,0,0,0,0,Other,1
935,2018-03-12 03:50:00,2018-03-12,3,3,2018,Monday,-1.31435665,36.8079547,Non-Fatal,0,0,0,0,Other,1
936,2018-03-12 04:04:00,2018-03-12,4,3,2018,Monday,-1.255847525,36.69535614,Non-Fatal,0,0,0,0,Other,1
941,2018-03-13 03:37:00,2018-03-13,3,3,2018,Tuesday,-1.460948,36.964113,Non-Fatal,0,0,0,0,Other,1
948,2018-03-13 05:20:00,2018-03-13,5,3,2018,Tuesday,-1.067715,37.051005,Non-Fatal,0,0,0,0,Other,1
951,2018-03-13 14:25:00,2018-03-13,14,3,2018,Tuesday,-1.219589,36.891494,Non-Fatal,0,0,0,0,Other,1
953,2018-03-13 15:27:00,2018-03-13,15,3,2018,Tuesday,-1.211206,36.906606,Non-Fatal,0,0,0,0,Other,1
954,2018-03-13 16:01:00,2018-03-13,16,3,2018,Tuesday,-1.299653,36.820883,Non-Fatal,0,0,0,0,Other,1
956,2018-03-13 17:02:00,2018-03-13,17,3,2018,Tuesday,-1.261931,36.873126,Fatal,1,0,1,0,Motorcycle,1
958,2018-03-13 18:15:00,2018-03-13,18,3,2018,Tuesday,-1.2627803,36.76434337,Non-Fatal,0,0,0,0,Other,1
1133,2017-07-01 06:29:00,2017-07-01,6,7,2017,Saturday,-1.327731,36.852125,Non-Fatal,0,0,0,0,Other,1
1134,2017-07-01 08:40:00,2017-07-01,8,7,2017,Saturday,-1.292377,36.783475,Non-Fatal,0,0,0,0,Other,1
1135,2017-07-01 11:24:00,2017-07-01,11,7,2017,Saturday,-1.2639371,36.7578099,Non-Fatal,0,0,0,0,Other,1
1136,2017-07-01 21:15:00,2017-07-01,21,7,2017,Saturday,-1.203699,36.917122,Fatal,1,0,0,0,Other,1
1137,2017-07-02 13:06:00,2017-07-02,13,7,2017,Sunday,-1.292673,36.899085,Non-Fatal,0,0,0,1,Matatu,1
1138,2017-07-02 19:42:00,2017-07-02,19,7,2017,Sunday,-1.29991,36.824145,Non-Fatal,0,0,0,0,Other,1
1139,2017-07-03 06:20:00,2017-07-03,6,7,2017,Monday,-1.234392,36.873671,Non-Fatal,0,0,0,0,Other,1
1140,2017-07-03 20:52:00,2017-07-03,20,7,2017,Monday,-1.2970144,36.8756581,Non-Fatal,0,0,0,1,Matatu,1
1141,2017-07-04 07:53:00,2017-07-04,7,7,2017,Tuesday,-1.233516,36.874734,Non-Fatal,0,0,0,0,Other,1
1142,2017-07-04 08:57:00,2017-07-04,8,7,2017,Tuesday,-1.20545,36.785959,Non-Fatal,0,0,0,0,Other,1
1143,2017-07-04 09:45:00,2017-07-04,9,7,2017,Tuesday,-1.2447019,36.8668032,Non-Fatal,0,0,0,0,Other,1
1144,2017-07-04 18:43:00,2017-07-04,18,7,2017,Tuesday,-1.319188,36.86533,Non-Fatal,0,0,1,0,Motorcycle,1
1145,2017-07-04 20:17:00,2017-07-04,20,7,2017,Tuesday,-1.233677,36.874532,Non-Fatal,0,0,0,0,Other,1
1146,2017-07-05 07:08:00,2017-07-05,7,7,2017,Wednesday,-1.28666,36.835242,Non-Fatal,0,0,0,0,Other,1
1147,2017-07-05 13:52:00,2017-07-05,13,7,2017,Wednesday,-1.3311921,36.8885687,Non-Fatal,0,0,0,0,Other,1
1148,2017-07-05 17:47:00,2017-07-05,17,7,2017,Wednesday,-1.2184363,36.8914368,Non-Fatal,0,0,0,1,Matatu,1
1149,2017-07-06 05:23:00,2017-07-06,5,7,2017,Thursday,-1.244783,36.8668542,Fatal,1,0,0,0,Other,1
1150,2017-07-06 18:24:00,2017-07-06,18,7,2017,Thursday,-1.3242318,36.7018934,Non-Fatal,0,0,0,0,Other,1
1151,2017-07-06 18:37:00,2017-07-06,18,7,2017,Thursday,-1.2184363,36.8914368,Non-Fatal,0,0,0,0,Other,1
1152,2017-07-06 22:35:00,2017-07-06,22,7,2017,Thursday,-1.329878,36.870853,Non-Fatal,0,0,0,0,Other,1
1153,2017-07-07 09:00:00,2017-07-07,9,7,2017,Friday,-1.260694,36.716837,Non-Fatal,0,0,0,0,Other,1
1154,2017-07-07 17:23:00,2017-07-07,17,7,2017,Friday,-1.248708,36.863189,Non-Fatal,0,0,0,0,Other,1
1155,2017-07-07 17:54:00,2017-07-07,17,7,2017,Friday,-1.294364,36.78753,Non-Fatal,0,0,0,0,Other,1
1156,2017-07-07 19:39:00,2017-07-07,19,7,2017,Friday,-1.382143,36.770575,Non-Fatal,0,0,1,0,Motorcycle,1
1157,2017-07-08 16:13:00,2017-07-08,16,7,2017,Saturday,-1.329905,36.870861,Non-Fatal,0,0,0,0,Other,1
1158,2017-07-08 20:53:00,2017-07-08,20,7,2017,Saturday,-1.364074,36.910642,Non-Fatal,0,0,0,0,Other,1
1159,2017-07-08 21:00:00,2017-07-08,21,7,2017,Saturday,-1.259973674,36.84342063,Non-Fatal,0,0,0,0,Other,1
1160,2017-07-08 21:52:00,2017-07-08,21,7,2017,Saturday,-1.0244849,37.0672917,Non-Fatal,0,0,0,0,Other,1
1161,2017-07-09 01:34:00,2017-07-09,1,7,2017,Sunday,-1.420035,36.953928,Fatal,1,0,0,0,Other,1
1162,2017-07-09 07:19:00,2017-07-09,7,7,2017,Sunday,-1.2184363,36.8914368,Non-Fatal,0,0,0,0,Other,1
1163,2017-07-09 12:13:00,2017-07-09,12,7,2017,Sunday,-1.285990699,36.81832394,Non-Fatal,0,0,0,0,Other,1
1164,2017-07-09 20:08:00,2017-07-09,20,7,2017,Sunday,-1.225723658,36.88494832,Non-Fatal,0,0,0,0,Other,1
1165,2017-07-09 21:29:00,2017-07-09,21,7,2017,Sunday,-1.218436267,36.89143683,Non-Fatal,0,0,0,0,Other,1
1166,2017-07-10 06:23:00,2017-07-10,6,7,2017,Monday,-1.169939,36.641335,Non-Fatal,0,0,0,0,Other,1
1167,2017-07-10 06:25:00,2017-07-10,6,7,2017,Monday,-1.218436267,36.89143683,Non-Fatal,0,0,0,0,Other,1
1168,2017-07-10 07:35:00,2017-07-10,7,7,2017,Monday,-1.278615,36.821314,Non-Fatal,0,0,0,0,Other,1
1169,2017-07-10 07:42:00,2017-07-10,7,7,2017,Monday,-1.30912,36.860767,Non-Fatal,0,0,0,0,Other,1
1170,2017-07-10 08:52:00,2017-07-10,8,7,2017,Monday,-1.203704,36.917063,Non-Fatal,0,0,0,0,Other,1
1171,2017-07-10 10:31:00,2017-07-10,10,7,2017,Monday,-1.234376,36.670686,Non-Fatal,0,0,0,0,Other,1
1172,2017-07-11 06:20:00,2017-07-11,6,7,2017,Tuesday,-1.255847525,36.69535614,Non-Fatal,0,0,0,0,Other,1
1173,2017-07-11 06:53:00,2017-07-11,6,7,2017,Tuesday,-1.2568653,36.85500857,Non-Fatal,0,0,0,0,Other,1
1174,2017-07-11 08:11:00,2017-07-11,8,7,2017,Tuesday,-1.233366,36.874555,Non-Fatal,0,0,0,0,Other,1
1175,2017-07-11 11:28:00,2017-07-11,11,7,2017,Tuesday,-1.393383,36.939303,Non-Fatal,0,0,0,0,Other,1
1176,2017-07-11 16:18:00,2017-07-11,16,7,2017,Tuesday,-1.417547,36.9517764,Non-Fatal,0,0,0,0,Other,1
1177,2017-07-11 17:40:00,2017-07-11,17,7,2017,Tuesday,-1.180398,36.644306,Non-Fatal,0,0,0,0,Other,1
1178,2017-07-11 20:17:00,2017-07-11,20,7,2017,Tuesday,-1.3632057,36.764584,Fatal,1,0,0,0,Other,1
1179,2017-07-12 06:21:00,2017-07-12,6,7,2017,Wednesday,-1.260772,36.842033,Non-Fatal,0,0,0,0,Other,1
1180,2017-07-12 08:59:00,2017-07-12,8,7,2017,Wednesday,-1.292773,36.804511,Non-Fatal,0,0,0,0,Other,1
1181,2017-07-12 11:17:00,2017-07-12,11,7,2017,Wednesday,-1.25887,36.78039,Non-Fatal,0,0,0,0,Other,1
1182,2017-07-12 17:26:00,2017-07-12,17,7,2017,Wednesday,-1.244263,36.86747,Non-Fatal,0,0,0,0,Other,1
1183,2017-07-12 17:33:00,2017-07-12,17,7,2017,Wednesday,-1.188995,36.930823,Non-Fatal,0,0,0,0,Other,1
1184,2017-07-12 18:22:00,2017-07-12,18,7,2017,Wednesday,-1.205178,36.915715,Non-Fatal,0,0,0,0,Other,1
1185,2017-07-12 18:28:00,2017-07-12,18,7,2017,Wednesday,-1.29251,36.781708,Non-Fatal,0,0,0,0,Other,1
1186,2017-07-12 18:47:00,2017-07-12,18,7,2017,Wednesday,-1.379238,36.927857,Non-Fatal,0,0,0,0,Other,1
1187,2017-07-12 21:32:00,2017-07-12,21,7,2017,Wednesday,-1.182002,36.937491,Non-Fatal,0,0,0,1,Matatu,1
1188,2017-07-13 08:22:00,2017-07-13,8,7,2017,Thursday,-1.024099,37.066766,Non-Fatal,0,0,0,0,Other,1
1189,2017-07-13 09:06:00,2017-07-13,9,7,2017,Thursday,-1.284369,36.83115,Non-Fatal,0,0,0,0,Other,1
1190,2017-07-13 10:56:00,2017-07-13,10,7,2017,Thursday,-1.331381,36.888581,Non-Fatal,0,0,0,0,Other,1
1191,2017-07-13 15:04:00,2017-07-13,15,7,2017,Thursday,-1.364553,36.911256,Non-Fatal,0,0,0,0,Other,1
1192,2017-07-13 17:58:00,2017-07-13,17,7,2017,Thursday,-1.274509,36.81225,Non-Fatal,0,0,0,1,Matatu,1
1193,2017-07-13 18:25:00,2017-07-13,18,7,2017,Thursday,-1.33052,36.866298,Non-Fatal,0,0,0,0,Other,1
1194,2017-07-13 21:12:00,2017-07-13,21,7,2017,Thursday,-1.136765,36.970913,Non-Fatal,0,0,0,0,Other,1
1195,2017-07-14 05:17:00,2017-07-14,5,7,2017,Friday,-1.35951,36.907839,Non-Fatal,0,0,0,0,Other,1
1196,2017-07-14 09:52:00,2017-07-14,9,7,2017,Friday,-1.265922,36.853626,Non-Fatal,0,0,0,0,Other,1
1197,2017-07-14 13:09:00,2017-07-14,13,7,2017,Friday,-1.188995,36.930823,Non-Fatal,0,0,0,0,Other,1
1198,2017-07-14 13:57:00,2017-07-14,13,7,2017,Friday,-1.290727,36.798554,Non-Fatal,0,0,0,0,Other,1
1199,2017-07-14 14:14:00,2017-07-14,14,7,2017,Friday,-1.331725,36.888135,Non-Fatal,0,0,0,0,Other,1
1200,2017-07-14 16:03:00,2017-07-14,16,7,2017,Friday,-1.226301,36.884109,Non-Fatal,0,0,0,0,Other,1
1201,2017-07-14 17:35:00,2017-07-14,17,7,2017,Friday,-1.364719,36.911405,Non-Fatal,0,0,0,0,Other,1
1202,2017-07-14 17:41:00,2017-07-14,17,7,2017,Friday,-1.35951,36.907839,Non-Fatal,0,0,0,0,Other,1
1203,2017-07-14 18:20:00,2017-07-14,18,7,2017,Friday,-1.257857,36.700906,Non-Fatal,0,0,0,0,Other,1
1204,2017-07-15 19:43:00,2017-07-15,19,7,2017,Saturday,-1.271275,36.80748625,Non-Fatal,0,0,0,0,Other,1
1205,2017-07-15 20:51:00,2017-07-15,20,7,2017,Saturday,-1.295326,36.886314,Non-Fatal,0,0,0,0,Other,1
1206,2017-07-17 05:59:00,2017-07-17,5,7,2017,Monday,-1.296583,36.87943,Non-Fatal,0,0,0,0,Other,1
1207,2017-07-17 19:49:00,2017-07-17,19,7,2017,Monday,-1.20397,36.916762,Non-Fatal,0,0,0,0,Other,1
1208,2017-07-17 20:00:00,2017-07-17,20,7,2017,Monday,0.31954,34.57249,Non-Fatal,0,0,0,0,Other,1
1209,2017-07-17 20:13:00,2017-07-17,20,7,2017,Monday,-1.172072333,36.94727033,Non-Fatal,0,0,0,0,Other,1
1210,2017-07-17 20:36:00,2017-07-17,20,7,2017,Monday,-1.2341507,36.8729868,Non-Fatal,0,0,0,0,Other,1
1211,2017-07-17 21:30:00,2017-07-17,21,7,2017,Monday,-1.26879,36.824013,Non-Fatal,0,0,0,0,Other,1
1212,2017-07-19 06:13:00,2017-07-19,6,7,2017,Wednesday,-1.266714,36.834694,Non-Fatal,0,0,0,0,Other,1
1213,2017-07-19 18:47:00,2017-07-19,18,7,2017,Wednesday,-1.260772,36.842033,Non-Fatal,0,0,0,0,Other,1
1214,2017-07-19 18:59:00,2017-07-19,18,7,2017,Wednesday,-1.23071185,36.80370165,Non-Fatal,0,0,0,0,Other,1
1215,2017-07-20 06:05:00,2017-07-20,6,7,2017,Thursday,-1.260951,36.716548,Non-Fatal,0,0,0,0,Other,1
1216,2017-07-20 06:09:00,2017-07-20,6,7,2017,Thursday,-1.264492,36.738768,Non-Fatal,0,0,0,0,Other,1
1217,2017-07-20 15:01:00,2017-07-20,15,7,2017,Thursday,-1.264153,36.748832,Non-Fatal,0,0,0,0,Other,1
1218,2017-07-20 16:40:00,2017-07-20,16,7,2017,Thursday,-1.2381,36.843986,Non-Fatal,0,0,0,0,Other,1
1219,2017-07-20 19:33:00,2017-07-20,19,7,2017,Thursday,-1.256155,36.855219,Non-Fatal,0,0,0,0,Other,1
1220,2017-07-21 09:58:00,2017-07-21,9,7,2017,Friday,-1.252933,36.859054,Non-Fatal,0,0,0,0,Other,1
1221,2017-07-21 19:08:00,2017-07-21,19,7,2017,Friday,-1.364553,36.911256,Non-Fatal,0,0,0,0,Other,1
1222,2017-07-21 21:02:00,2017-07-21,21,7,2017,Friday,-1.319396,36.838183,Fatal,1,0,0,0,Other,1
1223,2017-07-21 22:57:00,2017-07-21,22,7,2017,Friday,-1.23099,36.87776,Non-Fatal,0,0,0,0,Other,1
1224,2017-07-22 08:20:00,2017-07-22,8,7,2017,Saturday,-1.249218,36.862657,Non-Fatal,0,0,0,0,Other,1
1225,2017-07-22 10:53:00,2017-07-22,10,7,2017,Saturday,-1.314107,36.830949,Non-Fatal,0,0,0,0,Other,1
1226,2017-07-22 18:02:00,2017-07-22,18,7,2017,Saturday,-1.297072,36.875667,Non-Fatal,0,0,0,0,Other,1
1227,2017-07-22 18:11:00,2017-07-22,18,7,2017,Saturday,-1.319292,36.837924,Non-Fatal,0,0,0,0,Other,1
1228,2017-07-22 18:23:00,2017-07-22,18,7,2017,Saturday,-1.329883,36.870701,Non-Fatal,0,0,0,0,Other,1
